OBJECTID,aadt_type,priority,sh_sa_ir,faadt,fedfunccls,fed_urbrur,capacity,jurisdictn,link_id,nhs_status,num_lanes,offic_mile,prim_bmp,prirtecode,prim_emp,prirtename,segment_id,speed_lim,speedsrc,st_urbrur,strtname,townname,towncode,cntyname,cnty_no,surfc_type,dot_region,dot_regi_1,Shape_Leng,x,y,Damage_Status,Match_Type,Matched_Damage_OBJECTID,Dist_to_Damage_m,Z_Min,Z_Max,Z_Mean,Length3D,Min_Slope,Max_Slope,Avg_Slope,Shape_Length,Distance_to_Coast_m,Nearest_Gauge,Max_Height,Return_Period,Nearest_Wave_Gauge,Max_WVHT,Max_Dir,Avg_WVHT,Avg_Dir,Nearest_Wind_Gauge,Max_WSPD,Max_WSPD_Dir,Avg_WSPD,Avg_WSPD_Dir,Nearest_Precip_Gauge,Precipitation,Rel_Elev_Min,Rel_Elev_Mean,Rel_Elev_Max,Structure
156627,E,5,IR-2710093,134,Local,Rural,1000,Townway,5094281,Non-fed aid non-NHS,2,Y,0,2710093,0.31,RD INV 27 10093,16217,,Unposted,Rural,ROBBINS RD,Belfast,27010,Waldo,27,Flexible,2,Mid-Coast,701.6081563,-69.01536298,44.44166479,No Damage,Control,111582,285.3390538,3,4,3.163892532,,0,81.14937484,1.033593552,701.6081563,3.716631063252485,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,-0.096768,0.903232,0.067124532,No Structure
150461,E,5,IR-2710093,408,Local,Rural,1000,Townway,230074,Non-fed aid non-NHS,2,Y,0.5,2710093,0.59,RD INV 27 10093,34559,,Unposted,Urban,ROBBINS RD,Belfast,27010,Waldo,27,Flexible,2,Mid-Coast,205.2562774,-69.00951784,44.43867565,No Damage,Control,111582,289.3619727,13,16,14.28727058,,0,90.3412729,3.840536357,205.2562774,129.99380868443916,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,9.903232,12.903232,11.19050258,No Structure
156625,E,5,IR-2710107,37,Local,Rural,1000,Townway,5094279,Non-fed aid non-NHS,2,Y,0,2710107,0.1,RD INV 27 10107,62861,,Unposted,Urban,SEA BREEZE LN,Belfast,27010,Waldo,27,Unimproved,2,Mid-Coast,213.4848902,-69.00948166,44.43811176,No Damage,Control,111582,326.6633465,9,15,11.05235627,,0,83.40228963,4.46768276,213.4848902,95.83388972,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,5.903232,11.903232,7.95558827,No Structure
85290,E,5,IR-1305001,317,Local,Rural,1000,Townway,206948,Non-fed aid non-NHS,2,Y,0,1305001,0.398,RD INV 13 05001,67304,,Unposted,Rural,CRABTREE POINT RD,North Haven,13080,Knox,13,Unimproved,2,Mid-Coast,893.0632225,-68.93466276,44.11901519,Damage,Damage,85290,,3,7,4.146678185,,0,78.6855448,1.551035983,893.0632225,27.52179271791416,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-0.096768,3.903232,1.049910185,No Structure
85289,E,5,IR-1305001,317,Local,Rural,1000,Townway,206948,Non-fed aid non-NHS,2,Y,0.398,1305001,1.67,RD INV 13 05001,12016,,Unposted,Rural,CRABTREE POINT RD,North Haven,13080,Knox,13,Flexible,2,Mid-Coast,2854.538318,-68.92672477,44.12708695,No Damage,Control,85290,,4,16,9.040491467,,0,89.27707826,2.995162118,2854.538318,83.45651684,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,0.903232,12.903232,5.943723467,No Structure
74950,E,5,IR-1305019,61,Local,Rural,1000,Townway,3936569,Non-fed aid non-NHS,2,Y,0,1305019,0.26,RD INV 13 05019,90129,,Unposted,Rural,BELA PRATT RD,North Haven,13080,Knox,13,Unimproved,2,Mid-Coast,573.0122718,-68.92074569,44.13445005,No Damage,Control,85290,,2.3041,11,7.600970299,,0,87.1509767,4.413016488,573.0122718,123.43682877339724,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,-0.792668,7.903232,4.504202299,No Structure
70872,E,5,IR-1305001,393,Local,Rural,1000,Townway,5093957,Non-fed aid non-NHS,2,Y,1.67,1305001,2.11,RD INV 13 05001,69738,,Unposted,Rural,CRABTREE POINT RD,North Haven,13080,Knox,13,Flexible,2,Mid-Coast,987.3121173,-68.91755217,44.13512529,No Damage,Control,85290,,7,27,15.26964017,,0,89.93504401,2.583396071,987.3121173,207.1921861849468,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,3.903232,23.903232,12.17287217,No Structure
115997,E,5,IR-1305001,469,Local,Rural,1000,Townway,5093949,Non-fed aid non-NHS,2,Y,2.11,1305001,2.96,RD INV 13 05001,71961,,Unposted,Rural,CRABTREE POINT RD,North Haven,13080,Knox,13,Flexible,2,Mid-Coast,1914.436106,-68.90363917,44.14069942,No Damage,Control,85290,,9,30,18.40404778,,0,98.28477539,2.882228068,1914.436106,220.07122714537653,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,5.903232,26.903232,15.30727978,No Structure
116000,E,5,IR-1305018,122,Local,Rural,1000,Townway,5093952,Non-fed aid non-NHS,2,Y,0,1305018,0.23,RD INV 13 05018,21723,,Unposted,Rural,W DISTRICT RD,North Haven,13080,Knox,13,Flexible,2,Mid-Coast,526.3937655,-68.91416839,44.1395146,No Damage,Control,85290,,8,27,16.73784007,,0,98.72410307,5.556424605,526.3937655,117.10948907996548,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,4.903232,23.903232,13.64107207,No Structure
39613,A,5,IR-2703157,1155,Local,Rural,1000,Townway,5097695,Non-fed aid non-NHS,2,Y,5.799,2703157,7.092,RD INV 27 03157,96830,35,Posted,Rural,MAIN RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,2915.188977,-68.90240133,44.31627891,Damage,Damage,39613,,3,19,7.074728603,,0,95.74922067,2.516758046,2915.188977,40.69357295760109,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,-0.096768,15.903232,3.977960603,No Structure
39611,A,5,IR-2703157,1155,Local,Rural,1000,Townway,5097695,Non-fed aid non-NHS,2,Y,5.64,2703157,5.799,RD INV 27 03157,40438,30,Posted,Rural,MAIN RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,358.095286,-68.90298744,44.30907515,No Damage,Control,39613,802.3778534,5,15,11.40353971,,0,99.58216645,4.404967004,358.095286,120.48515228996192,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,1.903232,11.903232,8.30677171,No Structure
174296,E,4,SA-003,472,Minor Collector,Rural,1600,State aid,3130725,Non-fed aid non-NHS,2,Y,2.8,2703110,3.39,RD INV 27 03110,33769,35,Posted,Rural,W BAY RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,1334.875944,-68.90719152,44.30907453,No Damage,Control,39613,887.1326466,10,24,16.23894585,,0,88.7056494,3.610239683,1334.875944,154.6998659547198,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,6.903232,20.903232,13.14217785,Cross Culvert
39622,E,5,IR-2703221,103,Local,Rural,1000,Townway,5097703,Non-fed aid non-NHS,2,Y,0,2703221,0.599,RD INV 27 03221,7507,,Unposted,Rural,HEWES POINT RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,1342.567918,-68.89724499,44.30511455,Damage,Damage,39622,,3,11,6.337982065,,0,95.70541743,3.439514866,1342.567918,147.75437828453863,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,-0.096768,7.903232,3.241214065,No Structure
150594,E,5,IR-2703157,1073,Local,Rural,1000,Townway,229681,Non-fed aid non-NHS,2,Y,5.31,2703157,5.4,RD INV 27 03157,89357,30,Posted,Rural,MAIN RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,196.7698604,-68.90154843,44.30429366,No Damage,Control,39622,354.4027632,8,12,9.56210525,,0,79.72313412,2.382075161,196.7698604,148.96863052784053,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,4.903232,8.903232,6.46533725,No Structure
150595,A,5,IR-2703157,970,Local,Rural,1000,Townway,229683,Non-fed aid non-NHS,2,Y,5.4,2703157,5.64,RD INV 27 03157,75894,30,Posted,Rural,MAIN RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,529.303461,-68.90202248,44.30626334,No Damage,Control,39622,401.0497998,6,12,7.918087063,,0,91.12175679,3.160761777,529.303461,54.07682177090021,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,2.903232,8.903232,4.821319063,No Structure
150593,E,5,IR-2703157,1104,Local,Rural,1000,Townway,229679,Non-fed aid non-NHS,2,Y,5.21,2703157,5.31,RD INV 27 03157,83888,30,Posted,Rural,MAIN RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,234.03617,-68.90145808,44.30287673,No Damage,Control,39622,417.5143943,12,19.4504,16.4093742,,0,66.04385424,3.746801776,234.03617,291.0555211361236,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,8.903232,16.353632,13.3126062,No Structure
39615,E,5,IR-2703140,62,Local,Rural,1000,Townway,5097696,Non-fed aid non-NHS,2,Y,0,2703140,0.284,RD INV 27 03140,89056,,Unposted,Rural,COUNTY RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,635.0391299,-68.89957123,44.30173897,No Damage,Control,39622,418.512934,17,19,17.94134863,,0,93.81800546,2.57034061,138.3867971,414.0997459,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,13.903232,15.903232,14.84458063,No Structure
39565,E,5,IR-2701472,31,Local,Rural,1000,Townway,5097705,Non-fed aid non-NHS,2,Y,0,2701472,0.2,RD INV 27 01472,77951,,Unposted,Rural,REBEL HILL RD,Islesboro,27070,Waldo,27,Unimproved,2,Mid-Coast,455.689738,-68.90272463,44.30445634,No Damage,Control,39622,442.141656,12,23,19.30792267,,0,82.9365648,3.848546689,455.689738,194.45530017013124,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,8.903232,19.903232,16.21115467,No Structure
162813,E,5,IR-0901729,118,Local,Rural,1000,Townway,198125,Non-fed aid non-NHS,2,Y,0.06,901729,0.09,RD INV 09 01729,1084,,Unposted,Rural,SEA ST,Castine,9080,Hancock,9,Flexible,4,Eastern,60.091622,-68.79625758,44.38757897,Damage,Damage,162813,,2,4,2.901918375,,0,76.02207874,3.912605016,60.091622,26.192818734195804,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,-1.096768,0.903232,-0.194849625,No Structure
162812,E,5,IR-0901116,75,Local,Rural,1000,Townway,198124,Non-fed aid non-NHS,2,Y,0.4,901116,0.42,RD INV 09 01116,55501,,Unposted,Rural,MAIN ST,Castine,9080,Hancock,9,Flexible,4,Eastern,44.1253143,-68.7962824,44.38767775,No Damage,Control,162813,11.1594999,3,4,3.228333349,,0,74.99939504,2.686989361,44.12531429,20.47756336894766,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,-0.096768,0.903232,0.131565349,No Structure
149109,E,5,IR-0901729,203,Local,Rural,1000,Townway,5097994,Non-fed aid non-NHS,2,Y,0.043,901729,0.06,RD INV 09 01729,92600,,Unposted,Rural,SEA ST,Castine,9080,Hancock,9,Flexible,4,Eastern,37.48134982,-68.79654402,44.38752991,No Damage,Control,162813,23.40587941,4,5,4.219086523,,0,74.35484616,9.997876498,37.48134982,46.837928846238846,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,0.903232,1.903232,1.122318523,No Structure
149108,E,5,IR-0901116,430,Local,Rural,1000,Townway,5097993,Non-fed aid non-NHS,2,Y,0.39,901116,0.4,RD INV 09 01116,84561,,Unposted,Rural,MAIN ST,Castine,9080,Hancock,9,Flexible,4,Eastern,32.07068884,-68.79657683,44.38772354,No Damage,Control,162813,30.0329159,4,7,6.010831645,,0,92.04198883,11.44462635,32.07068884,41.72602988735119,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,0.903232,3.903232,2.914063645,No Structure
162809,A,5,IR-0901300,480,Local,Rural,500,Townway,198120,Non-fed aid non-NHS,1,Y,0.48,901300,0.56,RD INV 09 01300,18901,20,Posted,Rural,WATER ST,Castine,9080,Hancock,9,Flexible,4,Eastern,181.7948867,-68.7963613,44.38811667,No Damage,Control,162813,60.35489542,7,9,8.000963543,,0,89.12968747,3.104614804,181.7948867,32.102600607687535,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,3.903232,5.903232,4.904195543,No Structure
162811,E,5,IR-0901300,509,Local,Rural,1000,Townway,198122,Non-fed aid non-NHS,2,Y,0.39,901300,0.48,RD INV 09 01300,60504,20,Posted,Rural,WATER ST,Castine,9080,Hancock,9,Flexible,4,Eastern,201.6302484,-68.79705609,44.38739273,No Damage,Control,162813,66.74570433,7,11,8.312346498,,0,78.84678172,3.163531722,201.6302484,69.25574148494943,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Belfast,1.28,3.903232,7.903232,5.215578498,No Structure
150846,E,5,IR-2703173,237,Local,Rural,1000,Townway,229709,Non-fed aid non-NHS,2,Y,0.177,2703173,1.52,RD INV 27 03173,89847,,Unposted,Rural,E SHORE DR,Islesboro,27070,Waldo,27,Unimproved,2,Mid-Coast,3014.642674,-68.90623109,44.27726115,Damage,Damage,150846,,5.096,28,16.17920622,,0,99.86053673,4.680488682,3014.642674,87.81170074028321,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,1.999232,24.903232,13.08243822,No Structure
150357,A,5,IR-2703157,1197,Local,Rural,1000,Townway,229670,Non-fed aid non-NHS,2,Y,3.28,2703157,3.59,RD INV 27 03157,49118,35,Posted,Rural,PENDLETON POINT RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,689.7249719,-68.91021905,44.27814185,No Damage,Control,150846,332.2480422,19,19,19,,0,0,0,99.11473279,385.1568331997063,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,15.903232,15.903232,15.903232,No Structure
150360,E,5,IR-2703157,1228,Local,Rural,1000,Townway,229672,Non-fed aid non-NHS,2,Y,3.59,2703157,3.64,RD INV 27 03157,90194,35,Posted,Rural,PENDLETON POINT RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,115.6816407,-68.90847436,44.28095972,No Damage,Control,150846,448.3632448,19,21,19.50534663,,0,87.22969475,2.612428446,115.6816407,338.1006066654813,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,15.903232,17.903232,16.40857863,No Structure
39570,A,5,IR-2703157,1279,Local,Rural,1000,Townway,5097709,Non-fed aid non-NHS,2,Y,3.64,2703157,4.013,RD INV 27 03157,12440,35,Posted,Rural,PENDLETON POINT RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,835.4504966,-68.90840524,44.28469552,No Damage,Control,150846,844.5884915,20.4009,22,21.57593855,,0,61.45626921,1.5022199,185.4351556,544.2959158,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,17.304132,18.903232,18.47917055,No Structure
39575,E,5,IR-2703157,980,Local,Rural,1000,Townway,5097713,Non-fed aid non-NHS,2,Y,2.6,2703157,3.21,RD INV 27 03157,44867,40,Posted,Rural,PENDLETON POINT RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,1373.237026,-68.91333844,44.27027339,No Damage,Control,150846,961.2170241,19.3416,26.1481,21.88409614,,0,91.60755759,3.083826578,363.6751114,389.5730224760277,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,16.244832,23.051332,18.78732814,No Structure
153915,E,5,IR-2703173,186,Local,Rural,1000,Tnwy summer,4047255,Non-fed aid non-NHS,2,Y,1.52,2703173,1.65,RD INV 27 03173,40811,,Unposted,Rural,E SHORE DR,Islesboro,27070,Waldo,27,Gravel,2,Mid-Coast,288.3013259,-68.90195186,44.28333831,Damage,Damage,153915,,17,30,26.35966513,,0,99.87850904,8.4128596,288.3013259,136.05641456686348,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,13.903232,26.903232,23.26289713,No Structure
39570,A,5,IR-2703157,1279,Local,Rural,1000,Townway,5097709,Non-fed aid non-NHS,2,Y,3.64,2703157,4.013,RD INV 27 03157,12440,35,Posted,Rural,PENDLETON POINT RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,835.4504966,-68.90840524,44.28469552,No Damage,Control,153915,535.417627,20.4009,22,21.57593855,,0,61.45626921,1.5022199,185.4351556,544.2959158,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,17.304132,18.903232,18.47917055,No Structure
150360,E,5,IR-2703157,1228,Local,Rural,1000,Townway,229672,Non-fed aid non-NHS,2,Y,3.59,2703157,3.64,RD INV 27 03157,90194,35,Posted,Rural,PENDLETON POINT RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,115.6816407,-68.90847436,44.28095972,No Damage,Control,153915,582.7097242,19,21,19.50534663,,0,87.22969475,2.612428446,115.6816407,338.1006066654813,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,15.903232,17.903232,16.40857863,No Structure
150357,A,5,IR-2703157,1197,Local,Rural,1000,Townway,229670,Non-fed aid non-NHS,2,Y,3.28,2703157,3.59,RD INV 27 03157,49118,35,Posted,Rural,PENDLETON POINT RD,Islesboro,27070,Waldo,27,Flexible,2,Mid-Coast,689.7249719,-68.91021905,44.27814185,No Damage,Control,153915,875.7919201,19,19,19,,0,0,0,99.11473279,385.1568331997063,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Camden,0.98,15.903232,15.903232,15.903232,No Structure
54958,E,5,IR-0900459,80,Local,Rural,1000,Townway,5097371,Non-fed aid non-NHS,2,Y,0,900459,0.76,RD INV 09 00459,68170,,Unposted,Rural,HASKELL DISTRICT RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,1718.057138,-68.70681914,44.27806698,Damage,Damage,54958,,2,19,9.599181042,,0,96.13360209,4.550404035,953.4786289,443.0194174209173,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,-1.096768,15.903232,6.502413042,No Structure
162308,E,5,IR-0900454,205,Local,Rural,1000,Townway,198804,Non-fed aid non-NHS,2,Y,0.32,900454,0.77,RD INV 09 00454,29806,,Unposted,Rural,BLASTOW COVE RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,1017.829264,-68.71039676,44.28250634,No Damage,Control,54958,569.903671,13,15,14.16033375,,0,96.19862074,2.440466778,301.4173319,582.6218463,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,9.903232,11.903232,11.06356575,No Structure
54874,E,5,IR-0900454,27,Local,Rural,1000,Townway,5097402,Non-fed aid non-NHS,2,Y,0,900454,0.2,RD INV 09 00454,21057,,Unposted,Rural,EUGENE LN,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,443.7900888,-68.7156172,44.27955988,No Damage,Control,54958,719.8176853,7,14,10.63503769,,0,97.72596321,4.000035108,443.7900888,55.37130247240026,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,3.903232,10.903232,7.53826969,No Structure
54962,E,5,IR-0900454,72,Local,Rural,1000,Townway,5097377,Non-fed aid non-NHS,2,Y,0.2,900454,0.32,RD INV 09 00454,89465,,Unposted,Rural,BLASTOW COVE RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,279.7814229,-68.7162978,44.28080146,No Damage,Control,54958,813.5462808,13,15,14.25782155,,0,70.27545531,2.214948471,279.7814229,170.70981596131298,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,9.903232,11.903232,11.16105355,No Structure
19619,E,5,IR-0902836,18,Local,Rural,1000,Townway,5202815,Non-fed aid non-NHS,2,Y,0,902836,0.07,RD INV 09 02836,97143,,Unposted,Rural,LOBSTER POOL LN,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,159.9020924,-68.71754789,44.28042695,No Damage,Control,54958,893.5141811,6,14,10.21588642,,0,93.24699176,6.049367725,159.9020924,80.59973274148464,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,2.903232,10.903232,7.11911842,No Structure
55714,E,5,IR-0901210,78,Local,Rural,1000,Townway,5097343,Non-fed aid non-NHS,2,Y,0,901210,0.29,RD INV 09 01210,16865,,Unposted,Rural,SW HARBOR RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,642.0845334,-68.70792758,44.20624735,Damage,Damage,55714,,1.982,28,13.90914618,,0,98.74469746,5.542711922,642.0845334,197.1086586215456,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,-1.114768,24.903232,10.81237818,No Structure
164017,E,4,SA-002,1637,Minor Collector,Rural,1600,State aid,3107400,Non-fed aid non-NHS,2,Y,1.91,0900465,3,RD INV 09 00465,5339,,Unposted,Rural,SUNSET RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,2452.595532,-68.70567913,44.19683893,No Damage,Control,55714,,6,32,23.4548332,,0,98.41771257,3.656895976,1537.270857,437.2665939930481,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,2.903232,28.903232,20.3580652,Cross Culvert
55761,E,5,IR-0900468,183,Local,Rural,1000,Townway,5097345,Non-fed aid non-NHS,2,Y,0,0900468,1.19,RD INV 09 00468,80748,,Unposted,Rural,DUNHAM POINT RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,2662.647192,-68.71934107,44.21373146,No Damage,Control,55714,,2,19,8.298957044,,0,93.69498773,3.543802783,2662.647192,3.931155008864686,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,-1.096768,15.903232,5.202189044,No Structure
162366,E,5,IR-0900467,175,Local,Rural,1000,Townway,198215,Non-fed aid non-NHS,2,Y,0.58,0900467,1.41,RD INV 09 00467,79883,,Unposted,Rural,PEREZ X RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,1858.754201,-68.71212398,44.21787653,No Damage,Control,55714,,11,26,17.38097305,,0,90.68065968,2.912111754,847.4249678,584.8623404337869,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,7.903232,22.903232,14.28420505,No Structure
55715,E,5,IR-0901210,448,Local,Rural,1000,Townway,5097344,Non-fed aid non-NHS,2,Y,0.29,901210,0.38,RD INV 09 01210,61495,,Unposted,Rural,DUNHAM POINT RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,198.3937186,-68.70526056,44.20657552,No Damage,Control,55714,215.692392,28,29,28.4092539,,0,47.99045055,1.73206217,61.68935631,403.4021177238201,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,24.903232,25.903232,25.3124859,No Structure
162365,E,5,IR-0900467,312,Local,Rural,1000,Townway,198213,Non-fed aid non-NHS,2,Y,0,900467,0.58,RD INV 09 00467,17271,,Unposted,Rural,DUNHAM POINT RD,Deer Isle,9110,Hancock,9,Flexible,4,Eastern,1294.897133,-68.70796936,44.20911641,No Damage,Control,55714,319.0422965,8.8493,28,14.60900274,,0,87.20865072,2.769836929,1294.897133,180.3612121494402,Bar Harbor,10.16,5888.6,Jonesport,5.97,144,3.39,144.49,Penobscott Bay,21.42,297.8,13.1,301.07,Brooklin,1.31,5.752532,24.903232,11.51223474,No Structure
84543,E,5,IR-1303303,61,Local,Rural,1000,Townway,206919,Non-fed aid non-NHS,2,Y,0,1303303,0.04,RD INV 13 03303,26775,,Unposted,Rural,HARBOR RD,Matinicus Isle Plt,13070,Knox,13,Unimproved,2,Mid-Coast,100.6792662,-68.88576146,43.86584481,Damage,Damage,84543,,3,5,4.182966327,,0,70.19588469,2.25980803,100.6792662,18.43592862147192,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-0.096768,1.903232,1.086198327,No Structure
72558,E,5,IR-1301628,81,Local,Rural,1000,Other,5099733,Non-fed aid non-NHS,2,Y,0,1301628,0.05,RD INV 13 01628,85589,,Unposted,Rural,FERRY RD,Matinicus Isle Plt,13070,Knox,13,Gravel,2,Mid-Coast,101.9920672,-68.88517788,43.86562888,No Damage,Control,84543,52.58577987,0,3,0.552893071,,0,97.30526626,3.705339952,101.9920672,10.92358639,Bar Harbor,10.16,5888.6,Portland,6.98,156,4.43,222.44,Penobscott Bay,21.42,297.8,13.1,301.07,Rockland,1.01,-3.096768,-0.096768,-2.543874929,No Structure
